,id,fecha,nom_estac,clave_de_estacion,clave_parametro,nombre_de_parametro,unidades_parametros,valor,id_unidad,clave_de_unidad,nombre_de_unidad,alt,obs_estac,id_station,latitud,longitud,coordenadas
3627,129474,2020-02-27T19:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,1.0,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3628,129525,2020-03-13T00:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.0,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3629,129554,2020-02-27T02:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,20.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3630,129596,2020-02-27T02:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,27.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3631,129611,2020-03-13T01:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,14.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3632,129635,2020-03-13T01:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3633,129678,2020-02-27T20:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,45.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3634,129679,2020-03-13T01:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.0,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3635,129697,2020-03-13T10:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,49.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3636,129714,2020-02-27T20:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,7.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3637,129761,2020-03-13T10:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3638,129905,2020-03-13T11:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3639,129906,2020-02-27T21:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.3,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3640,129963,2020-03-13T11:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.5,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3641,130020,2020-02-27T22:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,45.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3642,130075,2020-03-13T12:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3643,130085,2020-03-13T12:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,37.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3644,130098,2020-02-27T23:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,15.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3645,130122,2020-02-27T23:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,28.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3646,130127,2020-03-13T12:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3647,130147,2020-03-13T13:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3648,130195,2020-03-13T13:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,59.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3649,130230,2020-02-27T03:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,11.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3650,130260,2020-02-27T03:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3651,130322,2020-02-27T04:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3652,130352,2020-02-27T04:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,13.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3653,130401,2020-03-13T14:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3654,130436,2020-02-27T04:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.4,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3655,130465,2020-03-13T15:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3656,130478,2020-02-27T05:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,28.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3657,130581,2020-03-13T16:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,17.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3658,130629,2020-03-13T16:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,35.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3659,130705,2020-03-13T17:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,16.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3660,130730,2020-02-27T07:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,34.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3661,130738,2020-02-27T07:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,27.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3662,130741,2020-03-13T17:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3663,130765,2020-03-13T17:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,42.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3664,130806,2020-02-27T07:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,8.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3665,130831,2020-03-13T18:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3666,130866,2020-02-27T07:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.6,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3667,130878,2020-02-27T08:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,74.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3668,130889,2020-03-13T18:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,49.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3669,130930,2020-02-27T08:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3670,130967,2020-03-13T18:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.5,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3671,130980,2020-02-27T08:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,38.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3672,131061,2020-03-13T19:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,79.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3673,131066,2020-02-27T09:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,6.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3674,131070,2020-02-27T09:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,14.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3675,131118,2020-02-27T09:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,1.0,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3676,131162,2020-03-27T00:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,14.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3677,131245,2020-03-13T02:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3678,131259,2020-03-13T20:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3679,131264,2020-03-27T01:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3680,131323,2020-03-13T20:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3681,131337,2020-03-13T20:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,130.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3682,131382,2020-03-27T01:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.4,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3683,131446,2020-03-27T10:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3684,131478,2020-03-27T10:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,53.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3685,131520,2020-03-27T11:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,26.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3686,131523,2020-03-13T21:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3687,131615,2020-03-13T22:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,53.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3688,131658,2020-03-27T12:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3689,131661,2020-03-13T22:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3690,131689,2020-03-13T23:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,12.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3691,131719,2020-03-13T23:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,19.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3692,131722,2020-03-27T12:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3693,131744,2020-03-27T12:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,59.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3694,131850,2020-03-27T13:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,70.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3695,131878,2020-03-27T13:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,58.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3696,131881,2020-03-13T03:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,19.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3697,131927,2020-03-13T04:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3698,131974,2020-03-27T14:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3699,132076,2020-03-27T15:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3700,132101,2020-01-15T23:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,11.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3701,132118,2020-03-27T15:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,46.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3702,132255,2020-01-15T03:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3703,132256,2020-03-27T16:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,10.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3704,132276,2020-03-27T16:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,46.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3705,132292,2020-03-27T16:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3706,132339,2020-01-15T03:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3707,132366,2020-03-27T16:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.1,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3708,132401,2020-01-15T04:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,10.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3709,132410,2020-03-27T17:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,11.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3710,132482,2020-03-27T17:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,51.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3711,132527,2020-01-15T05:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,18.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3712,132636,2020-03-27T18:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,42.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3713,132799,2020-01-15T07:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,25.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3714,132823,2020-01-15T07:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3715,132832,2020-03-27T02:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,27.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3716,132890,2020-03-27T02:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3717,132893,2020-01-15T07:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.7,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3718,132959,2020-01-15T08:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3719,133013,2020-01-15T08:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,2.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3720,133020,2020-03-27T20:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3721,133046,2020-03-27T20:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,92.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3722,133057,2020-01-15T09:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,33.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3723,133095,2020-01-15T09:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3724,133110,2020-03-27T21:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,32.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3725,133113,2020-01-15T09:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,7.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3726,133203,2020-02-15T00:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,22.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3727,133229,2020-02-15T00:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,38.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3728,133249,2020-02-15T00:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,4.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3729,133276,2020-03-27T22:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,5.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3730,133332,2020-03-27T22:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,63.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3731,133345,2020-02-15T00:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.7,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3732,133374,2020-03-27T23:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3733,133403,2020-02-15T01:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3734,133466,2020-03-27T23:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,62.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3735,133505,2020-02-15T10:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,67.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3736,133527,2020-02-15T10:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,55.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3737,133543,2020-02-15T10:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,9.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3738,133584,2020-03-27T03:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,14.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3739,133639,2020-02-15T11:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3740,133717,2020-02-15T11:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,34.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3741,133810,2020-03-27T05:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,3.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3742,133831,2020-02-15T12:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3743,133861,2020-02-15T12:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3744,133884,2020-03-27T05:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3745,134004,2020-03-27T06:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,4.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3746,134065,2020-02-15T14:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,46.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3747,134074,2020-03-27T06:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.2,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3748,134107,2020-02-15T14:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,8.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3749,134264,2020-03-27T08:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3750,134349,2020-02-15T16:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,25.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3751,134354,2020-03-27T08:00:00+00:00,FES Acatlán,FAC,CO,Monóxido de carbono,15,0.9,15,ppm,partes por millón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3752,134372,2020-03-27T09:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,44.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3753,134398,2020-03-27T09:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,8.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3754,134405,2020-02-15T16:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,47.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3755,134448,2020-03-27T09:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,47.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3756,134481,2020-02-15T17:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,13.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3757,134520,2020-01-28T00:00:00+00:00,FES Acatlán,FAC,NO2,Dióxido de nitrógeno,1,41.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3758,134543,2020-02-15T17:00:00+00:00,FES Acatlán,FAC,PM10,Partículas menores a 10 micrómetros,2,36.0,2,µg/m³,microgramos por metro cúbico,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3759,134572,2020-01-28T00:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,2.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3760,134651,2020-02-15T18:00:00+00:00,FES Acatlán,FAC,O3,Ozono,1,74.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3761,134658,2020-01-28T01:00:00+00:00,FES Acatlán,FAC,NO,Óxido nítrico,1,13.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3762,134671,2020-02-15T18:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,16.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
3763,134728,2020-01-28T01:00:00+00:00,FES Acatlán,FAC,SO2,Dióxido de azufre,1,1.0,1,ppb,partes por billón,2299,,484150570109,19.482473,-99.243524,"19.482473,-99.243524"
